Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
10343,classifier.3,"(1101, 197)",21,12630,12630,0,0
10344,classifier.3,"(1792, 3150)",28,12630,12063,567,0
10345,classifier.3,"(980, 1059)",1,12630,12630,0,0
10346,classifier.3,"(3688, 1301)",2,12630,12630,0,0
10347,classifier.3,"(2831, 3905)",1,12630,12630,0,0
10348,classifier.3,"(1918, 2570)",20,12630,12618,12,0
10349,classifier.3,"(91, 808)",26,12630,12630,0,0
10350,classifier.3,"(2154, 2274)",20,12630,12630,0,0
10351,classifier.3,"(3567, 2675)",28,12630,12630,0,0
10352,classifier.3,"(650, 3663)",16,12630,11983,647,0
10353,classifier.3,"(2411, 1519)",2,12630,12630,0,0
10354,classifier.3,"(2577, 2132)",3,12630,12630,0,0
10355,classifier.3,"(2961, 695)",23,12630,12630,0,0
10356,classifier.3,"(2669, 3439)",30,12630,12577,53,0
10357,classifier.3,"(2298, 78)",11,12630,12630,0,0
10358,classifier.3,"(397, 958)",25,12630,11156,1474,0
10359,classifier.3,"(4083, 2588)",15,12630,12630,0,0
10360,classifier.3,"(290, 196)",4,12630,12630,0,0
10361,classifier.3,"(1835, 2109)",5,12630,12630,0,0
10362,classifier.3,"(2483, 272)",22,12630,12630,0,0
10363,classifier.3,"(427, 3175)",30,12630,12004,0,626
10364,classifier.3,"(156, 591)",16,12630,12630,0,0
